step,timestamp,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
620,2026-08-26 20:00:00,PAYMENT,2041.56,C316882826,16433.55,14391.99,M434752379,43002.58,45044.14,0,0
620,2026-08-26 20:00:00,CASH_OUT,4889.83,C949131804,157580.61,152690.78,C522828720,113408.98,118298.81,0,0
620,2026-08-26 20:00:00,TRANSFER,1005.09,C608345073,202712.58,201707.49,C894202984,52230.86,53235.95,0,0
620,2026-08-26 20:00:00,TRANSFER,1482.67,C783130295,129895.48,128412.81,C728423432,53489.32,54971.99,0,0
621,2026-08-26 21:00:00,TRANSFER,3114.34,C488742392,91491.98,88377.64,C101540782,98135.06,101249.4,0,0
621,2026-08-26 21:00:00,CASH_OUT,290.47,C440589255,136964.23,136673.76,C308913116,99099.82,99390.29,0,0
621,2026-08-26 21:00:00,DEBIT,24348.09,C244036920,182204.42,157856.33,C401236396,8745.16,33093.25,0,0
621,2026-08-26 21:00:00,PAYMENT,2068.82,C232565428,152891.7,150822.88,M252378275,93900.67,95969.49,0,0
621,2026-08-26 21:00:00,PAYMENT,1037.34,C681411913,33099.79,32062.45,M169611144,98677.84,99715.18,0,0
621,2026-08-26 21:00:00,CASH_OUT,11219.16,C699644155,160164.97,148945.81,C296148456,68628.55,79847.71,0,0
621,2026-08-26 21:00:00,DEBIT,2221.46,C827433786,252256.47,250035.01,C126616558,124179.78,126401.24,0,0
621,2026-08-26 21:00:00,PAYMENT,1373.13,C501753378,287088.97,285715.84,M910467978,1365.01,2738.14,0,0
621,2026-08-26 21:00:00,PAYMENT,3283.47,C589923507,154118.67,150835.2,M860528980,145256.21,148539.68,0,0
621,2026-08-26 21:00:00,PAYMENT,1937.67,C175013923,347830.7,345893.03,M990620876,56403.74,58341.41,0,0
621,2026-08-26 21:00:00,PAYMENT,680.27,C659240524,295078.97,294398.7,M978705520,89354.75,90035.02,0,0
621,2026-08-26 21:00:00,PAYMENT,9977.41,C304451897,75777.06,65799.65,M431021056,5148.81,15126.22,0,0
621,2026-08-26 21:00:00,TRANSFER,169.64,C400589786,160141.15,159971.51,C767490018,106335.05,106504.69,0,0
621,2026-08-26 21:00:00,PAYMENT,950.74,C725835751,103764.66,102813.92,M794760930,81555.1,82505.84,0,0
621,2026-08-26 21:00:00,CASH_OUT,35139.96,C772527617,192808.85,157668.89,C623959124,144054.77,179194.73,0,0
621,2026-08-26 21:00:00,PAYMENT,2145.8,C213584923,78829.56,76683.76,M940635630,63379.61,65525.41,0,0
621,2026-08-26 21:00:00,PAYMENT,148.05,C780350177,12812.64,12664.59,M987184324,108280.97,108429.02,0,0
621,2026-08-26 21:00:00,TRANSFER,11020.34,C826341076,316581.44,305561.1,C266597396,11134.17,22154.51,0,0
621,2026-08-26 21:00:00,TRANSFER,1152.56,C674446654,182156.38,181003.82,C684175875,9679.66,10832.22,0,0
621,2026-08-26 21:00:00,PAYMENT,336.79,C905002419,320279.28,319942.49,M132567008,142351.15,142687.94,0,0
621,2026-08-26 21:00:00,DEBIT,9761.24,C981252155,41793.97,32032.73,C482885433,37995.69,47756.93,0,0
621,2026-08-26 21:00:00,PAYMENT,10468.08,C425644518,53443.16,42975.08,M231500999,136859.25,147327.33,0,0
622,2026-08-26 22:00:00,TRANSFER,17742.42,C989532249,79656.18,61913.76,C763950556,13143.5,30885.92,0,0
622,2026-08-26 22:00:00,TRANSFER,388.67,C840904099,160263.07,159874.4,C434500084,95660.88,96049.55,0,0
622,2026-08-26 22:00:00,DEBIT,1450.37,C399771239,308060.73,306610.36,C493963910,82737.57,84187.94,0,0
622,2026-08-26 22:00:00,TRANSFER,1136.72,C374017489,227818.96,226682.24,C314647168,144926.77,146063.49,0,0
622,2026-08-26 22:00:00,TRANSFER,411.46,C374136509,19724.16,19312.7,C763594060,60601.95,61013.41,0,0
622,2026-08-26 22:00:00,TRANSFER,4520.83,C124530921,142814.82,138293.99,C254013119,7261.0,11781.83,0,0
622,2026-08-26 22:00:00,PAYMENT,10401.9,C921247859,253277.47,242875.57,M149967611,71111.8,81513.7,0,0
622,2026-08-26 22:00:00,CASH_OUT,876.64,C721683242,113174.03,112297.39,C166395353,123627.82,124504.46,0,0
622,2026-08-26 22:00:00,PAYMENT,2323.37,C559041190,172650.28,170326.91,M397473227,7869.81,10193.18,0,0
622,2026-08-26 22:00:00,DEBIT,2282.37,C238783876,249145.03,246862.66,C851459194,5429.23,7711.6,0,0
622,2026-08-26 22:00:00,PAYMENT,10247.24,C644619225,337762.3,327515.06,M434617223,123262.69,133509.93,0,0
622,2026-08-26 22:00:00,CASH_IN,1835.4,C966083018,116958.11,118793.51,C531110203,123596.28,121760.88,0,0
622,2026-08-26 22:00:00,PAYMENT,1910.35,C571880369,260659.92,258749.57,M314893040,29996.84,31907.19,0,0
622,2026-08-26 22:00:00,DEBIT,7827.67,C922924047,261717.43,253889.76,C246712062,98621.43,106449.1,0,0
622,2026-08-26 22:00:00,TRANSFER,2208.2,C582050500,190174.43,187966.23,C874004989,9640.8,11849.0,0,0
622,2026-08-26 22:00:00,PAYMENT,732.5,C475469638,284770.91,284038.41,M879674481,114841.58,115574.08,0,0
622,2026-08-26 22:00:00,PAYMENT,319.21,C230255874,187872.67,187553.46,M431510792,45779.5,46098.71,0,0
622,2026-08-26 22:00:00,DEBIT,676.77,C899540312,218937.17,218260.4,C326369096,34576.79,35253.56,0,0
622,2026-08-26 22:00:00,PAYMENT,2670.53,C538076466,293109.12,290438.59,M305527935,101646.55,104317.08,0,0
622,2026-08-26 22:00:00,PAYMENT,230.99,C978465695,166954.82,166723.83,M779458641,136733.79,136964.78,0,0
623,2026-08-26 23:00:00,PAYMENT,2804.61,C947444988,167545.42,164740.81,M275692304,6225.74,9030.35,0,0
623,2026-08-26 23:00:00,CASH_IN,165.93,C513278687,207068.14,207234.07,C964369158,21560.5,21394.57,0,0
623,2026-08-26 23:00:00,PAYMENT,372.15,C136760708,281566.01,281193.86,M195348838,38359.38,38731.53,0,0
623,2026-08-26 23:00:00,PAYMENT,5138.06,C981691894,44951.55,39813.49,M419143730,139169.56,144307.62,0,0
623,2026-08-26 23:00:00,CASH_IN,892.17,C942992501,270040.34,270932.51,C259260129,131573.87,130681.7,0,0
623,2026-08-26 23:00:00,DEBIT,2618.0,C284180394,103518.31,100900.31,C314828943,136075.87,138693.87,0,0
623,2026-08-26 23:00:00,PAYMENT,1660.1,C974155730,25326.12,23666.02,M139358904,56755.85,58415.95,0,0
623,2026-08-26 23:00:00,DEBIT,21863.45,C839658123,277365.37,255501.92,C813709848,34744.61,56608.06,0,0
623,2026-08-26 23:00:00,PAYMENT,2252.33,C781976981,51227.54,48975.21,M177502229,28749.16,31001.49,0,0
623,2026-08-26 23:00:00,PAYMENT,356.94,C703019834,75035.27,74678.33,M149755937,132292.96,132649.9,0,0
623,2026-08-26 23:00:00,DEBIT,4789.98,C111119605,247305.65,242515.67,C477535374,34683.38,39473.36,0,0
623,2026-08-26 23:00:00,CASH_OUT,340.28,C440966707,197800.69,197460.41,C337324559,79625.86,79966.14,0,0
623,2026-08-26 23:00:00,PAYMENT,8847.5,C341619502,322213.45,313365.95,M993274405,49760.89,58608.39,0,0
623,2026-08-26 23:00:00,PAYMENT,6440.22,C840079089,334039.92,327599.7,M874392149,74840.32,81280.54,0,0
623,2026-08-26 23:00:00,PAYMENT,2909.45,C775150844,110229.58,107320.13,M288383068,51865.05,54774.5,0,0
623,2026-08-26 23:00:00,CASH_OUT,6056.18,C450567728,113807.01,107750.83,C136152991,43942.31,49998.49,0,0
623,2026-08-26 23:00:00,CASH_IN,11823.76,C565663287,73804.75,85628.51,C827102890,64098.45,52274.69,0,0
623,2026-08-26 23:00:00,PAYMENT,1735.86,C980752601,181406.99,179671.13,M979835735,49938.83,51674.69,0,0
623,2026-08-26 23:00:00,CASH_OUT,2380.86,C774961950,132606.68,130225.82,C261394536,125953.7,128334.56,0,0
623,2026-08-26 23:00:00,PAYMENT,2669.0,C424496058,5621.16,2952.16,M615890481,87098.49,89767.49,0,0
623,2026-08-26 23:00:00,CASH_OUT,564.73,C176684522,138536.87,137972.14,C464135894,26425.05,26989.78,0,0
623,2026-08-26 23:00:00,PAYMENT,724.18,C208296005,22064.74,21340.56,M315915704,35391.85,36116.03,0,0
623,2026-08-26 23:00:00,TRANSFER,1988.09,C129820074,279765.89,277777.8,C665451813,8033.02,10021.11,0,0
623,2026-08-26 23:00:00,PAYMENT,1795.84,C578709210,325148.13,323352.29,M735701270,44953.3,46749.14,0,0
623,2026-08-26 23:00:00,CASH_IN,2720.63,C756341584,103890.43,106611.06,C283880280,100427.72,97707.09,0,0
623,2026-08-26 23:00:00,PAYMENT,825.86,C864644169,227924.27,227098.41,M494757081,27443.76,28269.62,0,0
623,2026-08-26 23:00:00,TRANSFER,176.45,C145348204,31438.08,31261.63,C236496163,14880.35,15056.8,0,0
624,2026-08-27 00:00:00,DEBIT,19000.1,C673105156,127551.59,108551.49,C138871473,48152.31,67152.41,0,0
624,2026-08-27 00:00:00,TRANSFER,199.51,C524542723,201781.62,201582.11,C684018529,91878.34,92077.85,0,0
624,2026-08-27 00:00:00,PAYMENT,6651.12,C877441766,36908.34,30257.22,M313662604,70917.01,77568.13,0,0
624,2026-08-27 00:00:00,TRANSFER,1116.42,C401268982,132310.39,131193.97,C775676000,49828.54,50944.96,0,0
624,2026-08-27 00:00:00,DEBIT,2494.1,C912380471,334356.79,331862.69,C907626344,132442.76,134936.86,0,0
624,2026-08-27 00:00:00,TRANSFER,5223.37,C672521972,58545.91,53322.54,C793991417,70283.65,75507.02,0,0
624,2026-08-27 00:00:00,PAYMENT,876.17,C932374407,217270.23,216394.06,M656963181,68257.0,69133.17,0,0
624,2026-08-27 00:00:00,TRANSFER,207.69,C540434447,291755.06,291547.37,C836109443,4748.51,4956.2,0,0
624,2026-08-27 00:00:00,CASH_IN,8960.39,C644636158,270024.22,278984.61,C278609780,95901.42,86941.03,0,0
624,2026-08-27 00:00:00,PAYMENT,5275.36,C334246906,270097.98,264822.62,M489197603,68901.73,74177.09,0,0
624,2026-08-27 00:00:00,TRANSFER,2034.18,C512421090,21163.37,19129.19,C644008638,21761.57,23795.75,0,0
624,2026-08-27 00:00:00,CASH_OUT,6772.37,C979246646,340773.83,334001.46,C793667539,36560.88,43333.25,0,0
624,2026-08-27 00:00:00,PAYMENT,3061.59,C923657141,254636.99,251575.4,M973250268,30354.56,33416.15,0,0
624,2026-08-27 00:00:00,PAYMENT,1661.17,C348158416,334042.16,332380.99,M614954190,18314.73,19975.9,0,0
624,2026-08-27 00:00:00,CASH_IN,1316.72,C885495364,342750.95,344067.67,C244225149,65331.21,64014.49,0,0
624,2026-08-27 00:00:00,PAYMENT,62.98,C829200589,125272.48,125209.5,M662753614,54493.06,54556.04,0,0
624,2026-08-27 00:00:00,CASH_OUT,2779.24,C614857677,190412.13,187632.89,C709801676,54018.46,56797.7,0,0
625,2026-08-27 01:00:00,DEBIT,360.86,C807551035,255448.11,255087.25,C658796859,37729.23,38090.09,0,0
625,2026-08-27 01:00:00,PAYMENT,3658.96,C930333086,297254.78,293595.82,M972483469,65463.98,69122.94,0,0
625,2026-08-27 01:00:00,PAYMENT,1139.57,C129044243,339846.14,338706.57,M376031870,82128.45,83268.02,0,0
625,2026-08-27 01:00:00,DEBIT,118.91,C683211061,341072.38,340953.47,C850807611,91725.27,91844.18,0,0
625,2026-08-27 01:00:00,CASH_OUT,1639.6,C337212040,115050.02,113410.42,C113450555,32973.85,34613.45,0,0
625,2026-08-27 01:00:00,PAYMENT,885.82,C196837875,238327.11,237441.29,M318027541,109176.51,110062.33,0,0
625,2026-08-27 01:00:00,PAYMENT,16408.68,C276918177,51852.97,35444.29,M563996480,4054.36,20463.04,0,0
625,2026-08-27 01:00:00,CASH_OUT,78.42,C610301899,283778.22,283699.8,C649588894,112566.03,112644.45,0,0
625,2026-08-27 01:00:00,TRANSFER,484.24,C141669351,56245.63,55761.39,C882291830,42445.14,42929.38,0,0
625,2026-08-27 01:00:00,TRANSFER,279.55,C364033615,311792.77,311513.22,C919999712,55500.13,55779.68,0,0
625,2026-08-27 01:00:00,CASH_IN,6402.66,C679138752,342695.43,349098.09,C759946862,87106.7,80704.04,0,0
625,2026-08-27 01:00:00,TRANSFER,2545.17,C719781263,30678.74,28133.57,C189861221,91567.71,94112.88,0,0
625,2026-08-27 01:00:00,DEBIT,5979.4,C207967699,179569.5,173590.1,C659396567,63173.2,69152.6,0,0
625,2026-08-27 01:00:00,CASH_OUT,308.83,C576416901,93023.74,92714.91,C421468646,140684.84,140993.67,0,0
625,2026-08-27 01:00:00,PAYMENT,392.01,C513540642,164776.99,164384.98,M613609109,128748.81,129140.82,0,0
625,2026-08-27 01:00:00,CASH_OUT,1989.49,C250148712,103174.25,101184.76,C912270716,33755.48,35744.97,0,0
626,2026-08-27 02:00:00,TRANSFER,29027.75,C188667634,23443.68,0.0,C575794369,88336.53,117364.28,0,0
626,2026-08-27 02:00:00,PAYMENT,4320.0,C424444290,138248.06,133928.06,M259767893,108147.75,112467.75,0,0
626,2026-08-27 02:00:00,PAYMENT,449.18,C890975764,71997.12,71547.94,M819919560,32541.54,32990.72,0,0
626,2026-08-27 02:00:00,TRANSFER,2567.3,C181872262,192476.74,189909.44,C951986435,2767.56,5334.86,0,0
626,2026-08-27 02:00:00,CASH_OUT,4695.93,C532205133,238354.51,233658.58,C568561265,146340.68,151036.61,0,0
626,2026-08-27 02:00:00,CASH_IN,210.37,C447201437,142154.85,142365.22,C714858968,143752.26,143541.89,0,0
626,2026-08-27 02:00:00,DEBIT,1207.15,C137630229,71672.17,70465.02,C883103182,48052.15,49259.3,0,0
626,2026-08-27 02:00:00,PAYMENT,1359.21,C736381325,67500.86,66141.65,M410256087,35867.22,37226.43,0,0
626,2026-08-27 02:00:00,CASH_OUT,31991.91,C551057590,1334.29,0.0,C643211111,23192.2,55184.11,0,0
626,2026-08-27 02:00:00,PAYMENT,2113.91,C516223064,245983.57,243869.66,M389836487,103071.86,105185.77,0,0
626,2026-08-27 02:00:00,PAYMENT,25904.18,C595926130,88967.58,63063.4,M518799258,113293.75,139197.93,0,0
626,2026-08-27 02:00:00,PAYMENT,551.18,C747927529,339773.56,339222.38,M353822892,63060.35,63611.53,0,0
626,2026-08-27 02:00:00,TRANSFER,4348.74,C680741628,261596.48,257247.74,C256687714,36421.41,40770.15,0,0
626,2026-08-27 02:00:00,PAYMENT,201.58,C134011311,103734.77,103533.19,M914111420,67308.57,67510.15,0,0
626,2026-08-27 02:00:00,TRANSFER,4846.47,C278769896,56051.54,51205.07,C141490789,77453.9,82300.37,0,0
626,2026-08-27 02:00:00,PAYMENT,978.54,C791514469,218708.19,217729.65,M569038301,81510.58,82489.12,0,0
626,2026-08-27 02:00:00,PAYMENT,1080.27,C717298835,302662.89,301582.62,M377035686,66505.12,67585.39,0,0
626,2026-08-27 02:00:00,CASH_IN,5661.06,C903693140,204720.81,210381.87,C891841116,560.06,0.0,0,0
626,2026-08-27 02:00:00,CASH_IN,6649.44,C325487281,4335.47,10984.91,C211154941,70766.67,64117.23,0,0
626,2026-08-27 02:00:00,CASH_OUT,2950.28,C824838895,275310.68,272360.4,C793930244,52090.78,55041.06,0,0
627,2026-08-27 03:00:00,TRANSFER,32613.46,C512067351,337495.88,304882.42,C810152529,83484.3,116097.76,0,0
627,2026-08-27 03:00:00,CASH_OUT,2022.72,C869425094,17091.48,15068.76,C742732494,10406.79,12429.51,0,0
627,2026-08-27 03:00:00,CASH_OUT,3056.54,C624725229,283291.07,280234.53,C902002521,131878.39,134934.93,0,0
627,2026-08-27 03:00:00,CASH_OUT,2766.2,C128780848,251788.83,249022.63,C248152118,131316.15,134082.35,0,0
627,2026-08-27 03:00:00,PAYMENT,5557.99,C378720767,139424.9,133866.91,M420284410,84617.31,90175.3,0,0
627,2026-08-27 03:00:00,PAYMENT,1884.24,C406652551,222107.88,220223.64,M823354369,110567.95,112452.19,0,0
627,2026-08-27 03:00:00,PAYMENT,356.96,C543675210,56002.43,55645.47,M267890840,65685.56,66042.52,0,0
627,2026-08-27 03:00:00,TRANSFER,3319.07,C972046064,252173.22,248854.15,C632878424,88544.98,91864.05,0,0
627,2026-08-27 03:00:00,PAYMENT,159.93,C284068717,203643.92,203483.99,M584309151,92651.13,92811.06,0,0
627,2026-08-27 03:00:00,CASH_OUT,7128.09,C741916360,30760.98,23632.89,C525118997,53083.29,60211.38,0,0
627,2026-08-27 03:00:00,CASH_OUT,11804.81,C839391015,303949.37,292144.56,C770407347,144130.83,155935.64,0,0
627,2026-08-27 03:00:00,PAYMENT,836.41,C252634192,45362.47,44526.06,M199384521,90390.55,91226.96,0,0
627,2026-08-27 03:00:00,PAYMENT,792.64,C700624053,153687.13,152894.49,M684210876,148579.73,149372.37,0,0
628,2026-08-27 04:00:00,CASH_OUT,84.55,C406085580,46345.14,46260.59,C235157219,64855.62,64940.17,0,0
628,2026-08-27 04:00:00,PAYMENT,1663.72,C579696236,226319.51,224655.79,M550115787,4848.12,6511.84,0,0
628,2026-08-27 04:00:00,PAYMENT,3342.08,C565722000,258380.41,255038.33,M762075924,45365.55,48707.63,0,0
628,2026-08-27 04:00:00,DEBIT,3082.74,C550602290,331557.73,328474.99,C169064381,97618.16,100700.9,0,0
628,2026-08-27 04:00:00,TRANSFER,2786.38,C550145437,88785.09,85998.71,C311952654,136551.52,139337.9,0,0
628,2026-08-27 04:00:00,DEBIT,1189.59,C149363871,128520.9,127331.31,C944290570,92274.64,93464.23,0,0
628,2026-08-27 04:00:00,DEBIT,7770.64,C829211697,135657.96,127887.32,C325021485,70764.55,78535.19,0,0
628,2026-08-27 04:00:00,DEBIT,390.31,C413623750,34401.87,34011.56,C215133911,12111.46,12501.77,0,0
628,2026-08-27 04:00:00,PAYMENT,406.17,C499908603,282863.51,282457.34,M965828253,21713.46,22119.63,0,0
628,2026-08-27 04:00:00,PAYMENT,213.71,C647317135,29406.66,29192.95,M198573709,8020.41,8234.12,0,0
628,2026-08-27 04:00:00,PAYMENT,637.29,C546689362,118821.33,118184.04,M341951993,106677.36,107314.65,0,0
628,2026-08-27 04:00:00,PAYMENT,294.6,C385584334,67039.19,66744.59,M588367143,124663.71,124958.31,0,0
628,2026-08-27 04:00:00,TRANSFER,51.44,C277360310,232700.71,232649.27,C930882029,24665.84,24717.28,0,0
628,2026-08-27 04:00:00,CASH_OUT,574.57,C350902968,316996.73,316422.16,C621427318,48784.85,49359.42,0,0
628,2026-08-27 04:00:00,CASH_IN,6630.35,C452603597,261396.35,268026.7,C962061381,71866.15,65235.8,0,0
628,2026-08-27 04:00:00,DEBIT,2879.25,C593049267,271194.2,268314.95,C552521905,21417.98,24297.23,0,0
628,2026-08-27 04:00:00,TRANSFER,4950.98,C104946630,27936.72,22985.74,C404238637,62428.7,67379.68,0,0
628,2026-08-27 04:00:00,CASH_OUT,4213.24,C802656686,258766.88,254553.64,C109175111,145024.82,149238.06,0,0
628,2026-08-27 04:00:00,PAYMENT,1083.14,C594650912,22354.43,21271.29,M510727203,107872.23,108955.37,0,0
628,2026-08-27 04:00:00,TRANSFER,1259.35,C325309055,169730.28,168470.93,C403139127,25039.77,26299.12,0,0
628,2026-08-27 04:00:00,DEBIT,578.31,C290246753,242334.64,241756.33,C189239179,14822.19,15400.5,0,0
628,2026-08-27 04:00:00,PAYMENT,2692.56,C783917719,89529.78,86837.22,M456393924,66772.63,69465.19,0,0
628,2026-08-27 04:00:00,TRANSFER,175228.1,C187308479,239057.58,63829.48,C243712844,148192.67,323420.77,0,0
628,2026-08-27 04:00:00,DEBIT,229.54,C505832788,308245.49,308015.95,C269463058,118992.39,119221.93,0,0
628,2026-08-27 04:00:00,PAYMENT,8928.56,C397831255,307348.96,298420.4,M941723915,43968.51,52897.07,0,0
628,2026-08-27 04:00:00,CASH_IN,775.61,C514051940,67640.29,68415.9,C717992479,3942.11,3166.5,0,0
628,2026-08-27 04:00:00,PAYMENT,18505.8,C217172687,96443.18,77937.38,M577249009,61693.34,80199.14,0,0
628,2026-08-27 04:00:00,DEBIT,3262.77,C906698299,233280.19,230017.42,C221745957,24080.6,27343.37,0,0
629,2026-08-27 05:00:00,TRANSFER,727.18,C295801808,294539.8,293812.62,C562287292,27042.13,27769.31,0,0
629,2026-08-27 05:00:00,PAYMENT,1244.7,C100388369,159598.93,158354.23,M596311845,24344.72,25589.42,0,0
629,2026-08-27 05:00:00,PAYMENT,5695.96,C393039289,322808.9,317112.94,M201674969,107941.15,113637.11,0,0
629,2026-08-27 05:00:00,CASH_OUT,27006.31,C659481903,201327.78,174321.47,C790350589,5376.21,32382.52,0,0
629,2026-08-27 05:00:00,DEBIT,6576.57,C918213130,92050.67,85474.1,C144671823,84709.93,91286.5,0,0
629,2026-08-27 05:00:00,CASH_OUT,893.22,C899144322,7478.1,6584.88,C495640331,112878.13,113771.35,0,0
629,2026-08-27 05:00:00,CASH_IN,3950.2,C823417769,282671.9,286622.1,C417557092,23461.37,19511.17,0,0
629,2026-08-27 05:00:00,DEBIT,23287.16,C275164561,32935.05,9647.89,C388963629,133939.65,157226.81,0,0
629,2026-08-27 05:00:00,PAYMENT,3809.65,C586138895,27915.82,24106.17,M437424207,11720.16,15529.81,0,0
629,2026-08-27 05:00:00,CASH_OUT,1475.17,C636636712,272108.09,270632.92,C582416583,102405.9,103881.07,0,0
629,2026-08-27 05:00:00,PAYMENT,193.34,C718363892,11561.58,11368.24,M348542790,25794.67,25988.01,0,0
629,2026-08-27 05:00:00,TRANSFER,12934.3,C194300608,295044.65,282110.35,C309336538,120904.77,133839.07,0,0
629,2026-08-27 05:00:00,PAYMENT,1475.56,C361615146,209754.26,208278.7,M566812185,85709.67,87185.23,0,0
629,2026-08-27 05:00:00,PAYMENT,587.24,C154881706,222972.6,222385.36,M248510796,88380.88,88968.12,0,0
629,2026-08-27 05:00:00,CASH_OUT,5842.97,C354468442,328348.85,322505.88,C540612066,51903.38,57746.35,0,0
629,2026-08-27 05:00:00,PAYMENT,6223.15,C981147372,303408.64,297185.49,M991165741,42489.41,48712.56,0,0
629,2026-08-27 05:00:00,CASH_OUT,417.87,C659222043,27060.39,26642.52,C484962438,69498.16,69916.03,0,0
630,2026-08-27 06:00:00,CASH_IN,545.73,C950644530,298618.45,299164.18,C724033224,113657.07,113111.34,0,0
630,2026-08-27 06:00:00,PAYMENT,4455.41,C466302746,233667.19,229211.78,M354605929,25232.97,29688.38,0,0
630,2026-08-27 06:00:00,CASH_OUT,12515.81,C981655304,111212.26,98696.45,C872544457,122440.42,134956.23,0,0
630,2026-08-27 06:00:00,CASH_OUT,1072.0,C526148216,298749.59,297677.59,C434990966,71975.68,73047.68,0,0
630,2026-08-27 06:00:00,PAYMENT,1303.18,C323300987,8642.92,7339.74,M191053932,67832.09,69135.27,0,0
630,2026-08-27 06:00:00,CASH_OUT,603.92,C138300069,293221.57,292617.65,C572633468,2489.75,3093.67,0,0
630,2026-08-27 06:00:00,PAYMENT,12978.43,C475153571,217256.73,204278.3,M264406134,18629.29,31607.72,0,0
630,2026-08-27 06:00:00,PAYMENT,5175.57,C562099176,91778.15,86602.58,M369698533,64795.9,69971.47,0,0
630,2026-08-27 06:00:00,PAYMENT,308.71,C405146074,2582.0,2273.29,M311950644,147194.77,147503.48,0,0
630,2026-08-27 06:00:00,TRANSFER,25786.28,C592589742,182703.15,156916.87,C212144525,37522.46,63308.74,0,0
630,2026-08-27 06:00:00,TRANSFER,451756.56,C289304945,148078.6,0.0,C402759972,1538.32,453294.88,0,1
630,2026-08-27 06:00:00,PAYMENT,106.56,C574289881,301960.45,301853.89,M641727244,65376.75,65483.31,0,0
630,2026-08-27 06:00:00,PAYMENT,3164.73,C862113269,275876.44,272711.71,M764957511,2393.1,5557.83,0,0
630,2026-08-27 06:00:00,DEBIT,157.28,C531437618,206585.43,206428.15,C453058280,50433.23,50590.51,0,0
630,2026-08-27 06:00:00,DEBIT,1130.0,C510728505,53221.74,52091.74,C532097225,53108.35,54238.35,0,0
630,2026-08-27 06:00:00,TRANSFER,177.92,C613820975,254280.34,254102.42,C427485088,352.97,530.89,0,0
630,2026-08-27 06:00:00,PAYMENT,19010.23,C397946085,207971.04,188960.81,M971137636,116935.19,135945.42,0,0
631,2026-08-27 07:00:00,PAYMENT,1008.4,C520261178,8378.9,7370.5,M523166867,136927.73,137936.13,0,0
631,2026-08-27 07:00:00,DEBIT,9117.15,C429655371,266751.55,257634.4,C429444163,149814.07,158931.22,0,0
631,2026-08-27 07:00:00,PAYMENT,2386.81,C447646254,291186.32,288799.51,M276699602,76317.24,78704.05,0,0
631,2026-08-27 07:00:00,PAYMENT,27634.78,C708201614,271185.68,243550.9,M421599959,45992.87,73627.65,0,0
631,2026-08-27 07:00:00,TRANSFER,265.76,C801781614,62127.53,61861.77,C526057916,107621.21,107886.97,0,0
631,2026-08-27 07:00:00,CASH_OUT,59.08,C349857647,176123.95,176064.87,C201013685,110469.43,110528.51,0,0
631,2026-08-27 07:00:00,TRANSFER,721.4,C606317533,184784.93,184063.53,C225910261,56878.25,57599.65,0,0
631,2026-08-27 07:00:00,PAYMENT,999.29,C142891981,327056.88,326057.59,M490982510,84837.79,85837.08,0,0
631,2026-08-27 07:00:00,CASH_OUT,146.38,C173641543,323998.55,323852.17,C184598090,123265.58,123411.96,0,0
631,2026-08-27 07:00:00,CASH_OUT,3598.29,C831750264,22266.66,18668.37,C995151317,28376.17,31974.46,0,0
631,2026-08-27 07:00:00,CASH_OUT,3335.43,C558941915,349719.43,346384.0,C717251319,3070.94,6406.37,0,0
631,2026-08-27 07:00:00,PAYMENT,15269.75,C714643704,275448.15,260178.4,M718396836,80954.48,96224.23,0,0
631,2026-08-27 07:00:00,CASH_OUT,9473.42,C621699329,131748.3,122274.88,C670222274,99658.83,109132.25,0,0
631,2026-08-27 07:00:00,TRANSFER,818.62,C811548750,260277.23,259458.61,C270426607,86245.95,87064.57,0,0
631,2026-08-27 07:00:00,TRANSFER,288.85,C237379516,132139.21,131850.36,C720847099,89436.64,89725.49,0,0
631,2026-08-27 07:00:00,TRANSFER,121.4,C629126439,327729.59,327608.19,C395546366,58963.93,59085.33,0,0
631,2026-08-27 07:00:00,PAYMENT,1323.41,C659210154,132650.56,131327.15,M299793959,97724.21,99047.62,0,0
632,2026-08-27 08:00:00,PAYMENT,1287.18,C620927943,268251.36,266964.18,M821851385,6421.67,7708.85,0,0
632,2026-08-27 08:00:00,PAYMENT,3353.68,C349034739,54768.34,51414.66,M916002082,22677.7,26031.38,0,0
632,2026-08-27 08:00:00,TRANSFER,138.01,C517086975,298385.0,298246.99,C630252011,66721.25,66859.26,0,0
632,2026-08-27 08:00:00,TRANSFER,2268.39,C692672451,217345.13,215076.74,C321526951,141448.21,143716.6,0,0
632,2026-08-27 08:00:00,CASH_OUT,4210.53,C289866441,282756.41,278545.88,C992132042,96673.79,100884.32,0,0
632,2026-08-27 08:00:00,PAYMENT,645.88,C600636995,146576.81,145930.93,M563038553,53291.78,53937.66,0,0
632,2026-08-27 08:00:00,CASH_IN,4461.31,C211547058,121537.1,125998.41,C806035862,68693.88,64232.57,0,0
632,2026-08-27 08:00:00,PAYMENT,1235.36,C257761097,186651.4,185416.04,M414054119,126845.16,128080.52,0,0
632,2026-08-27 08:00:00,TRANSFER,12044.85,C610927388,136172.01,124127.16,C571543052,81370.45,93415.3,0,0
632,2026-08-27 08:00:00,PAYMENT,17932.27,C919735643,180194.6,162262.33,M196302127,7180.03,25112.3,0,0
632,2026-08-27 08:00:00,CASH_OUT,1894.32,C151529500,151010.98,149116.66,C521607985,62529.87,64424.19,0,0
